Time,Q_bed
11.768599999985923,-1.2704774461224843E7
11.771699999985916,-1.0264674939130584E7
11.77469999998591,-9268270.148434574
11.777799999985902,-9157147.061359573
11.780799999985895,-7074384.826978484
11.783799999985888,-6401208.482306476
11.78689999998588,-6764617.873666234
11.789899999985874,-7921451.630689483
11.792999999985867,-8563538.833098214
11.79599999998586,-8402139.813915288
11.798999999985853,-6720444.711253477
11.802099999985845,-6704655.481155718
11.805099999985838,-7741054.514929604
11.808199999985831,-6817166.833340647
11.811199999985824,-7855335.6575152315
11.814199999985817,-7249115.950122146
11.81729999998581,-7544168.074237425
11.820299999985803,-7507897.12457224
11.823399999985796,-6635270.205117763
11.826399999985789,-5692978.559654534
11.829399999985782,-6960236.248995063
11.832499999985775,-6908713.545149684
11.835499999985768,-7925085.864441993
11.83859999998576,-8164667.394986069
11.841599999985753,-6972860.276252573
11.844699999985746,-7051645.489615155
11.847699999985739,-7075546.028888471
11.850699999985732,-7693198.296570215
11.853799999985725,-7639885.678475592
11.856799999985718,-9076604.678299781
11.85989999998571,-1.0211325928103896E7
11.862899999985704,-9097270.684336089
11.865899999985697,-7467645.114432016
11.86899999998569,-8379258.550581187
11.871999999985682,-9019387.047749821
11.875099999985675,-9470445.225790625
11.878099999985668,-7461884.081752354
11.881099999985661,-9152893.617984217
11.884199999985654,-9997762.975937901
11.887199999985647,-8158162.557928072
11.89029999998564,-7923696.507129924
11.893299999985633,-7808188.498011752
11.896299999985626,-6723381.330567728
11.899399999985619,-7529358.183899702
11.902399999985612,-6514758.410963224
11.905499999985604,-7466818.899191736
11.908499999985597,-5033096.765825774
11.91149999998559,-5405428.323077722
11.914599999985583,-4002478.595109321
11.917599999985576,-3991080.149092185
11.920699999985569,-2558704.751057624
11.923699999985562,-2164337.66614516
11.926799999985555,-1821128.302218618
11.929799999985548,-1532694.1424022361
11.93279999998554,-1747992.6794362336
11.935899999985534,-2311926.0550732557
11.938899999985527,-1383979.5177715127
11.94199999998552,206668.40240984477
11.944999999985512,1086265.0767610483
11.947999999985505,2553030.961881857
11.951099999985498,3633306.806859222
11.954099999985491,3282902.107804167
11.957199999985484,6043501.703889707
11.960199999985477,6424134.108522255
11.96319999998547,7076880.689553092
11.966299999985463,6880121.774856845
11.969299999985456,9403236.197845034
11.972399999985448,9900611.798030337
11.975399999985441,1.270654506737791E7
11.978399999985434,1.4543124655951688E7
11.981499999985427,1.3611630171653578E7
11.98449999998542,1.3696452427874682E7
11.987599999985413,1.5092234697543813E7
11.990599999985406,1.718550814822886E7
11.993599999985399,1.9951707925870523E7
11.996699999985392,2.1265124221764546E7
11.999699999985385,2.0039770570437446E7
12.002799999985378,2.1881120982860412E7
12.00579999998537,2.352976700216884E7
12.008899999985363,2.4066483697035335E7
12.011899999985356,2.331604584598068E7
12.01489999998535,2.5915736509832807E7
12.017999999985342,2.637256491231611E7
12.020999999985335,2.761421049389801E7
12.024099999985328,2.469868118209487E7
12.027099999985321,2.7968605244321052E7
12.030099999985314,3.020429222027781E7
12.033199999985307,3.0459195665503282E7
12.0361999999853,3.1534291913871888E7
12.039299999985293,3.367508834628719E7
12.042299999985286,3.1782747074550655E7
12.045299999985279,3.2635789731467202E7
12.048399999985271,3.149585174679188E7
12.051399999985264,3.149220831722254E7
12.054499999985257,3.285505382262679E7
12.05749999998525,3.492124861611535E7
12.060499999985243,3.542418460918876E7
12.063599999985236,3.4094581472601205E7
12.066599999985229,3.1136623524800826E7
12.069699999985222,3.517012746844931E7
12.072699999985215,3.43497771604068E7
12.075699999985208,3.4283748339100875E7
12.0787999999852,3.774217897462694E7
12.081799999985193,3.641161220693129E7
12.084899999985186,3.2227956043827157E7
12.08789999998518,2.9980644261807866E7
12.090999999985172,3.145999515419395E7
12.093999999985165,2.9230777940772444E7
12.096999999985158,2.6669515515041E7
12.10009999998515,2.299853743987886E7
12.103099999985144,2.1419126445177034E7
12.106199999985137,1.6787564905040555E7
12.10919999998513,1.2160686903852087E7
12.112199999985123,8003131.287899128
12.115299999985115,3317998.525626907
12.118299999985108,3478324.3476203205
12.121399999985101,4771403.870468313
12.124399999985094,2155972.210370695
12.127399999985087,-3522799.8328350787
12.13049999998508,-3060639.3181827306
12.133499999985073,-1231511.5198490773
12.136599999985066,6054614.185956925
12.139599999985059,1.1379250780134209E7
12.142599999985052,9984490.830702966
12.145699999985045,1774614.7856766763
12.148699999985038,-6427219.367288057
12.15179999998503,-8706319.825111333
12.154799999985023,-8644045.583088875
12.157799999985016,-8690452.816695554
12.16089999998501,-3582870.4534524097
12.163899999985002,-4615354.173980063
12.166999999984995,-2466937.8635935746
12.169999999984988,-1032460.1135761142
12.17309999998498,-2946906.5694186916
12.176099999984974,-5865998.54953413
12.179099999984967,-4819752.232440518
12.18219999998496,-3888390.1703047035
12.185199999984953,-1762514.558316081
12.188299999984945,-1416854.7209208293
12.191299999984938,-1899955.9099698407
12.194299999984931,-1364675.7616250757
12.197399999984924,1189382.6034699837
12.200399999984917,2675807.7717154245
12.20349999998491,4097930.505209122
12.206499999984903,-110198.8916461441
12.209499999984896,2004077.8238389539
12.212599999984889,4542640.356674474
12.215599999984882,769404.0429657367
12.218699999984874,1168431.60617378
12.221699999984867,8059325.092107548
12.22469999998486,7596009.958607603
12.227799999984853,8711496.573684681
12.230799999984846,5810324.939883178
12.233899999984839,2770229.1056463444
12.236899999984832,1968065.2074062668
12.239899999984825,4091880.4413589514
12.242999999984818,7061578.825992753
12.24599999998481,9575458.930848073
12.249099999984804,1.0736801870635608E7
12.252099999984797,1.0222581795928288E7
12.25519999998479,1.3866064379941382E7
12.258199999984782,1.2708484684523337E7
12.261199999984775,1.941002514790602E7
12.264299999984768,2.134472798713783E7
12.267299999984761,3.001480741346239E7
12.270399999984754,3.3897613521442376E7
12.273399999984747,4.085082883331684E7
12.27639999998474,4.649288462338815E7
12.279499999984733,5.168158844411644E7
12.282499999984726,5.446634075559939E7
12.285599999984719,5.6966917281572126E7
12.288599999984712,6.017560017905199E7
12.291599999984705,5.817765036758069E7
12.294699999984697,5.762513730706646E7
12.29769999998469,5.765872693886635E7
12.300799999984683,5.7657813293385334E7
12.303799999984676,5.62732540056263E7
12.30679999998467,5.459573252257971E7
12.309899999984662,5.365154960555384E7
12.312899999984655,5.090412918345118E7
12.315999999984648,4.984322001949258E7
12.31899999998464,4.539875849355458E7
12.321999999984634,4.2897648518780194E7
12.325099999984626,3.895743970168078E7
12.32809999998462,3.651678166742414E7
12.331199999984612,3.5580067920913E7
12.334199999984605,3.446191049291902E7
12.337299999984598,3.2202023186560716E7
12.340299999984591,3.0141950263449773E7
12.343299999984584,2.9742894960436177E7
12.346399999984577,2.7659835008399144E7
12.34939999998457,2.60774298540352E7
12.352499999984563,2.4401987377564184E7
12.355499999984556,2.2717253525718015E7
12.358499999984549,2.129368613364947E7
12.361599999984541,2.205693916231069E7
12.364599999984534,2.1645670131434105E7
12.367699999984527,2.123577702145031E7
12.37069999998452,2.0990988841945972E7
12.373699999984513,2.071415034784973E7
12.376799999984506,2.31601691471375E7
12.379799999984499,2.1629284757957034E7
12.382899999984492,2.1287239020699263E7
12.385899999984485,2.13052037162303E7
12.388899999984478,2.0655470428117678E7
12.39199999998447,1.933460867390229E7
12.394999999984464,1.701855280123807E7
12.398099999984456,1.801656575761849E7
12.40109999998445,1.725485580390776E7
12.404099999984442,1.7570994270028993E7
12.407199999984435,1.7432466494976673E7
12.410199999984428,1.6932932243962638E7
12.413299999984421,1.569734413733841E7
12.416299999984414,1.6366173798459396E7
12.419399999984407,1.548534057231993E7
12.4223999999844,1.52026793664512E7
12.425399999984393,1.4173618625813285E7
12.428499999984385,1.4438627522362309E7
12.431499999984378,1.4020036079829229E7
12.434599999984371,1.4767658119496215E7
12.437599999984364,1.3947641639173208E7
12.440599999984357,1.4078166057410046E7
12.44369999998435,1.4592283290416952E7
12.446699999984343,1.3727322002043933E7
12.449799999984336,1.1418071654024864E7
12.452799999984329,1.1515157123971295E7
12.455799999984322,1.034916607377312E7
12.458899999984315,9086889.9285749
12.461899999984308,9228519.79561233
12.4649999999843,8932880.14655746
12.467999999984293,8260491.866237079
12.470999999984286,8683298.943401968
12.47409999998428,8294693.380230006
12.477099999984272,8996672.256613325
12.480199999984265,8556455.906137578
12.483199999984258,9027041.476393474
12.486199999984251,9274245.897463966
12.489299999984244,9386959.894795818
12.492299999984237,9232539.40081806
12.49539999998423,9219744.450479358
12.498399999984223,8877088.945459988
12.501499999984215,7088159.285384947
12.504499999984208,8008186.68206117
12.507499999984201,8492695.562917162
12.510599999984194,6312418.332700787
12.513599999984187,7826682.206243871
12.51669999998418,6914361.936959487
12.519699999984173,7034750.815674596
12.522699999984166,6301635.197781136
12.525799999984159,5346858.649649229
12.528799999984152,6350293.278019186
12.531899999984145,5268331.625204896
12.534899999984138,5749128.777410199
12.53789999998413,4595837.247896236
12.540999999984123,4714521.69696309
12.543999999984116,5189028.601505097
12.547099999984109,4077445.6631323937
12.550099999984102,5074838.8672680985
12.553099999984095,5947151.677135603
12.556199999984088,3429039.570080656
12.55919999998408,2393664.4708879055
12.562299999984074,2679641.7449326846
12.565299999984067,1852989.9494010685
12.56829999998406,426045.7074392466
12.571399999984052,476403.9286840068
12.574399999984045,-1111742.1509065817
12.577499999984038,-1449853.9922169978
12.580499999984031,-3570999.1432446744
12.583599999984024,-5918276.610142874
12.586599999984017,-6157792.745958746
12.58959999998401,-8999342.248047616
12.592699999984003,-8628968.75154304
12.595699999983996,-9871767.381194128
12.598799999983989,-1.1648803548162216E7
12.601799999983982,-1.2460134991258105E7
12.604799999983975,-1.3859122741096325E7
12.607899999983967,-1.106164872756769E7
12.61089999998396,-1.4255268008119695E7
12.613999999983953,-1.4421326145472167E7
12.616999999983946,-1.3639996790290674E7
12.61999999998394,-1.3375202959620507E7
12.623099999983932,-1.2047581789948873E7
12.626099999983925,-1.2934204121561997E7
12.629199999983918,-1.155800164062727E7
12.63219999998391,-5767780.712725634
12.635199999983904,-2973406.297672684
12.638299999983897,-1346305.2750847049
12.64129999998389,-598067.2244442381
12.644399999983882,125308.18773104454
12.647399999983875,1511194.873135502
12.650399999983868,5406775.401523099
12.653499999983861,8238528.916923264
12.656499999983854,4938267.1395185
12.659599999983847,5033406.185584214
12.66259999998384,4246519.477755402
12.665699999983833,5304673.441336742
12.668699999983826,8953487.092306327
12.671699999983819,1.0639860606389018E7
12.674799999983811,8390565.837408151
12.677799999983804,5628260.565869906
12.680899999983797,2433272.2998221456
12.68389999998379,2094237.7125430962
12.686899999983783,-1926953.9502186864
12.689999999983776,3056211.931536853
12.692999999983769,4912104.300164655
12.696099999983762,2578403.0461104023
12.699099999983755,2833095.3338701837
12.702099999983748,3564695.638660382
12.70519999998374,3865714.3826478734
12.708199999983734,8439325.401812993
12.711299999983726,8061730.583629647
12.71429999998372,7904369.082723366
12.717299999983712,6784308.9663232025
12.720399999983705,8269698.924756584
12.723399999983698,8261229.001275149
12.726499999983691,8043314.235668263
12.729499999983684,3407906.8613348743
12.732499999983677,7632135.136756185
12.73559999998367,1.2668572128416551E7
12.738599999983663,9431417.778257351
12.741699999983656,1.0870778720465649E7
12.744699999983649,2.02477388936963E7
12.747799999983641,2.8196618036287773E7
12.750799999983634,3.0642153081680737E7
12.753799999983627,2.8654791533842213E7
12.75689999998362,2.5216000357259914E7
12.759899999983613,2.457405577730993E7
12.762999999983606,2.6282349487007923E7
12.765999999983599,2.6205849694358066E7
12.768999999983592,2.3372643175166525E7
12.772099999983585,2.5315939670064867E7
12.775099999983578,2.061146743614947E7
12.77819999998357,2.031178063223994E7
12.781199999983563,1.9424280068663124E7
12.784199999983556,1.777797985087626E7
12.78729999998355,1.944874098291185E7
12.790299999983542,1.940421363966621E7
12.793399999983535,1.9473915059221014E7
12.796399999983528,2.1800144318240017E7
12.799399999983521,2.3196383118903063E7
12.802499999983514,1.7177282622421253E7
12.805499999983507,1.7224553227328744E7
12.8085999999835,1.727109821412683E7
12.811599999983493,1.718328707223792E7
12.814699999983485,1.6595829501016907E7
12.817699999983478,1.3948437172693675E7
12.820699999983471,1.4046355868420823E7
12.823799999983464,1.2973666487614019E7
12.826799999983457,1.1977170895312965E7
12.82989999998345,8097348.851512603
12.832899999983443,1.133306533864334E7
12.835899999983436,9122021.092142709
12.838999999983429,1.0275680184455998E7
12.841999999983422,6639171.619404847
12.845099999983415,6847832.66199655
12.848099999983408,7445267.975475742
12.8510999999834,3924835.6272506653
12.854199999983393,4217637.940738622
12.857199999983386,6442759.636377775
12.86029999998338,7186253.2369564995
12.863299999983372,7922404.944631135
12.866299999983365,9406105.243007438
12.869399999983358,1.0139485238752808E7
12.872399999983351,1.0951173021490082E7
12.875499999983344,9772853.69715413
12.878499999983337,7177213.692874327
12.88149999998333,4718520.384448711
12.884599999983323,5491163.640340547
12.887599999983316,-593874.5513989115
12.890699999983308,-9507773.705719262
12.893699999983301,-1.8372794465014532E7
12.896799999983294,-2.8127419954932168E7
12.899799999983287,-3.9895791177614294E7
12.90279999998328,-4.574072041270354E7
12.905899999983273,-5.026474628987299E7
12.908899999983266,-5.446271681805499E7
12.911999999983259,-5.78158338120254E7
12.914999999983252,-5.617131834838631E7
12.917999999983245,-5.809426547353316E7
12.921099999983237,-5.581411415215815E7
12.92409999998323,-5.539364287283802E7
12.927199999983223,-5.445248522540602E7
12.930199999983216,-5.372726673470404E7
12.93319999998321,-5.121872671236597E7
12.936299999983202,-4.872864143489789E7
12.939299999983195,-4.726522418434693E7
12.942399999983188,-4.649429774950062E7
12.94539999998318,-4.387031496176464E7
12.948399999983174,-4.1759454149265595E7
12.951499999983167,-3.980103969399406E7
12.95449999998316,-3.7963463616716616E7
12.957599999983152,-3.399949436922154E7
12.960599999983145,-3.0085416641901694E7
12.963599999983138,-2.9048709866552066E7
12.966699999983131,-2.7178463966513634E7
12.969699999983124,-2.1622047474795822E7
12.972799999983117,-2.0797285348456915E7
12.97579999998311,-1.885662847422041E7
12.978899999983103,-1.774196670076805E7
12.981899999983096,-1.7634179156046E7
12.984899999983089,-1.7376953268592916E7
12.987999999983082,-1.5768652951165354E7
12.990999999983075,-1.6279136090161065E7
12.994099999983067,-1.5620764251844665E7
12.99709999998306,-1.6811518056134406E7
13.000099999983053,-1.7669973135567635E7
13.003199999983046,-1.928288474707073E7
13.006199999983039,-1.8986930468982764E7
13.009299999983032,-1.9042056719344128E7
13.012299999983025,-1.9005335985230386E7
13.015299999983018,-1.898622640026388E7
13.01839999998301,-1.924574252455327E7
13.021399999983004,-1.934436520114628E7
13.024499999982996,-2.0349126644610893E7
13.02749999998299,-1.871373602438186E7
13.030499999982982,-1.7745953855703678E7
13.033599999982975,-1.9079361836267833E7
13.036599999982968,-1.9411953643071275E7
13.039699999982961,-1.938841667512296E7
13.042699999982954,-2.0266609227496617E7
13.045699999982947,-2.049760890295335E7
13.04879999998294,-1.9595679017771963E7
13.051799999982933,-1.9093975531412378E7
13.054899999982926,-1.892571663729337E7
13.057899999982919,-1.8790248414094664E7
13.060999999982911,-1.963383542841707E7
13.063999999982904,-1.978634020525097E7
13.066999999982897,-1.870688453478374E7
13.07009999998289,-1.8798195990835E7
13.073099999982883,-1.9222415342244968E7
13.076199999982876,-1.8898988470226746E7
13.079199999982869,-1.9489675204600565E7
13.082199999982862,-1.838423808198811E7
13.085299999982855,-1.8571705423748236E7
13.088299999982848,-1.8057603247052185E7
13.09139999998284,-1.9278984101755057E7
13.094399999982834,-1.853902130249478E7
13.097399999982827,-1.764105588065567E7
13.10049999998282,-1.9157056144088853E7
13.103499999982812,-1.842424163208708E7
13.106599999982805,-1.844535458739052E7
13.109599999982798,-1.7813244483611085E7
13.112599999982791,-1.7452276059571683E7
13.115699999982784,-1.6927992199916475E7
13.118699999982777,-1.749342269620556E7
13.12179999998277,-1.7539356537925273E7
13.124799999982763,-1.6729250419896059E7
13.127799999982756,-1.7522347984014016E7
13.130899999982748,-1.702890637222372E7
13.133899999982741,-1.7664890098385636E7
13.136999999982734,-1.8477701232943546E7
13.139999999982727,-1.7632259135756765E7
13.14309999998272,-1.9625625783847198E7
13.146099999982713,-2.000594731456021E7
13.149099999982706,-2.0309940309727073E7
13.152199999982699,-2.0283024437200833E7
13.155199999982692,-2.0096659438053913E7
13.158299999982685,-2.051220953850374E7
13.161299999982678,-2.0588410494332198E7
13.16429999998267,-2.227631173440139E7
13.167399999982663,-2.2116455177465055E7
13.170399999982656,-2.1823024649484303E7
13.17349999998265,-2.298672811919898E7
13.176499999982642,-2.281236848764783E7
13.179499999982635,-2.4025252770980448E7
13.182599999982628,-2.413000200326708E7
13.185599999982621,-2.4910738400691986E7
13.188699999982614,-2.48329022482827E7
13.191699999982607,-2.3856130289610673E7
13.1946999999826,-2.3713931852553904E7
13.197799999982593,-2.3653489122846954E7
13.200799999982586,-2.236516498681301E7
13.203899999982578,-2.2506804982078344E7
13.206899999982571,-2.4418699751713835E7
13.209899999982564,-2.5709861712244537E7
13.212999999982557,-2.516103804250539E7
13.21599999998255,-2.5858998487178676E7
13.219099999982543,-2.6194813782806143E7
13.222099999982536,-2.613414924511577E7
13.225199999982529,-2.6289981498472437E7
13.228199999982522,-2.7068235101879895E7
13.231199999982515,-2.6314196283598896E7
13.234299999982508,-2.6852671846511085E7
13.2372999999825,-2.8900451837854367E7
13.240399999982493,-2.7905156614952277E7
13.243399999982486,-2.6952948329770807E7
13.24639999998248,-2.870957996094934E7
13.249499999982472,-3.0324315295647707E7
13.252499999982465,-3.142010757700919E7
13.255599999982458,-2.97441373908395E7
13.25859999998245,-2.8075177804300103E7
13.261599999982444,-2.7463563213154424E7
13.264699999982437,-2.8443239204870004E7
13.26769999998243,-3.038441884492998E7
13.270799999982422,-3.1420820316936493E7
13.273799999982415,-3.226850172929888E7
13.276799999982408,-3.422678884689228E7
13.279899999982401,-3.755093121146452E7
13.282899999982394,-4.168317741880532E7
13.285999999982387,-4.322512572937171E7
13.28899999998238,-4.5445656414778344E7
13.291999999982373,-5.0203339820597336E7
13.295099999982366,-5.063546013513229E7
13.298099999982359,-5.366949947767558E7
13.301199999982352,-5.278134993037722E7
13.304199999982345,-5.653892584969198E7
13.307299999982337,-5.858032029486672E7
13.31029999998233,-5.81358288318966E7
13.313299999982323,-5.77755118823068E7
13.316399999982316,-5.8287319982019596E7
13.31939999998231,-6.116722442196978E7
13.322499999982302,-6.2485527951697856E7
13.325499999982295,-6.2928484945567966E7
13.328499999982288,-6.799293805246937E7
13.33159999998228,-7.225972979984349E7
13.334599999982274,-7.347208917870073E7
13.337699999982267,-6.978740217709377E7
13.34069999998226,-6.4716104974157564E7
13.343699999982253,-6.87452253449438E7
13.346799999982245,-7.046201064307702E7
13.349799999982238,-7.739352495896727E7
13.352899999982231,-7.392870863867778E7
13.355899999982224,-7.26601664953611E7
13.358899999982217,-7.176866542897905E7
13.36199999998221,-7.367754775782466E7
13.364999999982203,-7.733397811832134E7
13.368099999982196,-7.86239697200125E7
13.371099999982189,-8.057914812846415E7
13.374099999982182,-7.583159339343704E7
13.377199999982174,-7.598260187577327E7
13.380199999982167,-7.648041635541849E7
13.38329999998216,-7.498950122142434E7
13.386299999982153,-7.498881796439232E7
13.389399999982146,-7.296862549876313E7
13.392399999982139,-7.366605202090451E7
13.395399999982132,-7.104661262359583E7
13.398499999982125,-6.971290050574553E7
13.401499999982118,-6.331213141380425E7
13.40459999998211,-5.59109822270227E7
13.407599999982104,-5.697917273161475E7
13.410599999982097,-5.828215132884477E7
13.41369999998209,-5.4200124337380454E7
13.416699999982082,-4.946150862515439E7
13.419799999982075,-4.9504192167665415E7
13.422799999982068,-4.9026724114691816E7
13.425799999982061,-4.5709593690936506E7
13.428899999982054,-4.4863897473753795E7
13.431899999982047,-3.9867635295301884E7
13.43499999998204,-3.615040234838609E7
13.437999999982033,-3.618074258412562E7
13.440999999982026,-3.5686073542923056E7
13.444099999982019,-3.405486162493284E7
13.447099999982012,-3.310225060102901E7
13.450199999982004,-3.241285897372225E7
13.453199999981997,-3.0936986543967523E7
13.45619999998199,-3.0599307582036458E7
13.459299999981983,-3.211777200788938E7
13.462299999981976,-2.861400184352105E7
13.465399999981969,-2.8251708729920104E7
13.468399999981962,-2.4101880813374627E7
13.471499999981955,-1.9897664167783774E7
13.474499999981948,-1.802211604461035E7
13.47749999998194,-1.7568751757496614E7
13.480599999981933,-1.6215577581131367E7
13.483599999981926,-1.7130209878986005E7
13.48669999998192,-1.5088143913803415E7
13.489699999981912,-1.467504553173852E7
13.492699999981905,-1.733956831949012E7
13.495799999981898,-1.3282964265794326E7
13.498799999981891,-1.3338693056443047E7
13.501899999981884,-1.1111148667155225E7
13.504899999981877,-8514414.394271288
13.50789999998187,-8814961.695012359
13.510999999981863,-8082071.029394859
13.513999999981856,-7607371.123345813
13.517099999981848,-4887347.1601708485
13.520099999981841,-152503.74481821473
13.523099999981834,3289435.4351681806
13.526199999981827,7765229.818482573
13.52919999998182,1.1717748042662226E7
13.532299999981813,1.8374939861085054E7
13.535299999981806,2.3095322808503542E7
13.538299999981799,2.7971020333655883E7
13.541399999981792,3.257622749270814E7
13.544399999981785,3.533053551922227E7
13.547499999981778,3.6556032677652694E7
13.55049999998177,3.557126229837677E7
13.553599999981763,3.4103284423064545E7
13.556599999981756,2.6736643466474477E7
13.55959999998175,2.0943414061344158E7
13.562699999981742,1.4408948358056186E7
13.565699999981735,7781175.760008594
13.568799999981728,3339.5075603911537
13.571799999981721,-9534656.995254135
13.574799999981714,-1.3902608535838455E7
13.577899999981707,-2.1912129504248284E7
13.5808999999817,-2.295598334927688E7
13.583999999981692,-2.4831102046321522E7
13.586999999981686,-2.8791597731651466E7
13.589999999981679,-3.1203564202167183E7
13.593099999981671,-3.192187269558937E7
13.596099999981664,-3.537656323227544E7
13.599199999981657,-3.1525378329840474E7
13.60219999998165,-2.881871925133194E7
13.605199999981643,-2.693607772061039E7
13.608299999981636,-2.6157823012492217E7
13.611299999981629,-2.492264345675033E7
13.614399999981622,-2.24357318683926E7
13.617399999981615,-1.9928709062388446E7
13.620399999981608,-1.8494460971698143E7
13.6234999999816,-1.700170949851449E7
13.626499999981593,-1.6326668098641103E7
13.629599999981586,-1.4811591699405167E7
13.63259999998158,-1.5293945220139168E7
13.635699999981572,-1.357944992873244E7
13.638699999981565,-1.339088692438627E7
13.641699999981558,-1.2900437311443953E7
13.64479999998155,-1.1351365937860643E7
13.647799999981544,-1.0571920871976648E7
13.650899999981537,-1.026312678971157E7
13.65389999998153,-1.060885946089847E7
13.656899999981523,-9072244.165267825
13.659999999981515,-1.0042023148535218E7
13.662999999981508,-9379846.944388237
13.666099999981501,-9232868.240132554
13.669099999981494,-9919307.062014287
13.672099999981487,-9805249.750035066
13.67519999998148,-1.0542491642511565E7
13.678199999981473,-1.0341622522276323E7
13.681299999981466,-1.082089079348893E7
13.684299999981459,-1.0331917901481273E7
13.687299999981452,-1.0664247924848314E7
13.690399999981445,-1.1529272901149806E7
13.693399999981438,-1.2606835659881653E7
13.69649999998143,-1.1997219430977792E7
13.699499999981423,-1.1607276876748709E7
13.702499999981416,-1.203985333224806E7
13.705599999981409,-1.145925418591402E7
13.708599999981402,-1.2452142969718402E7
13.711699999981395,-1.2509921922953533E7
13.714699999981388,-1.1907270359123847E7
13.71779999998138,-1.1805716151603319E7
13.720799999981374,-1.0950608548760457E7
13.723799999981367,-1.1170670794972602E7
13.72689999998136,-1.251074953734111E7
13.729899999981352,-1.0793202545516275E7
13.732999999981345,-1.1017820723927503E7
13.735999999981338,-1.0122862409148091E7
13.738999999981331,-9454327.388699599
13.742099999981324,-8844278.98826368
13.745099999981317,-7749189.431156193
13.74819999998131,-7248430.405073907
13.751199999981303,-6323530.866048058
13.754199999981296,-6312212.698316176
13.757299999981289,-6590833.905252682
13.760299999981282,-5038522.736021537
13.763399999981274,-5867719.05066289
13.766399999981267,-5049996.488538824
13.76939999998126,-4935228.466564431
13.772499999981253,-4688005.360595391
13.775499999981246,-4636065.827704333
13.778599999981239,-5011007.762990091
13.781599999981232,-3476436.648599498
13.784599999981225,-5067568.829630999
13.787699999981218,-3236980.2828450724
13.79069999998121,-2423528.431120429
13.793799999981204,-2184023.6155070746
13.796799999981197,-159106.31368615094
13.79989999998119,1637747.0320002635
13.803479999981212,1180371.807459537
13.807079999981235,1922548.3306765573
13.81079999998126,1248059.644821626
13.814399999981283,3360510.7833073824
13.818119999981308,5830272.232677077
13.821719999981331,6290955.302336303
13.825319999981355,8489927.919838408
13.82903999998138,1.011016261844432E7
13.832639999981403,1.2235555276344912E7
13.836359999981427,1.3041874906109283E7
13.83995999998145,1.3705042728497721E7
13.843559999981474,1.5633697658687692E7
13.847279999981499,1.711840800164964E7
13.850879999981522,1.922784261165508E7
13.854599999981547,2.008899328967899E7
13.85819999998157,2.1076910408784032E7
13.861799999981594,2.2262647660971265E7
13.865519999981618,2.1423032801901348E7
13.869119999981642,1.8580666544649627E7
13.872839999981666,1.7779065563445743E7
13.87643999998169,1.3187666301328322E7
13.880039999981713,1.106587929429117E7
13.883759999981738,8699852.034958484
13.887359999981761,8320104.245036533
13.891079999981786,5390677.573911788
13.89467999998181,1108556.0228116524
13.898399999981834,999005.95001575
13.901999999981857,-158466.13437877083
13.905599999981881,52822.347155729556
13.909319999981905,-178689.99436107505
13.912919999981929,-2918877.200910032
13.916639999981953,-731238.1137918124
13.920239999981977,2125240.7991592283
13.923839999982,3323747.642630922
13.927559999982025,7742588.293754865
13.931159999982048,1.0473193223541217E7
13.934879999982073,1.1545141004169436E7
13.938479999982096,1.3552102788868334E7
13.94207999998212,1.3241582621540466E7
13.945799999982144,1.3180574998215187E7
13.949399999982168,1.4256660515327157E7
13.953119999982192,1.6057647903155891E7
13.956719999982216,1.7891893101459455E7
13.96031999998224,1.8029419920330614E7
13.964039999982264,1.8583721066729553E7
13.967639999982287,2.0366492954206284E7
13.971359999982312,2.3110210804747444E7
13.974959999982335,2.5059697326503336E7
13.978559999982359,2.6148565811586022E7
13.982279999982383,2.6558830918878593E7
13.985879999982407,2.6147765132387146E7
13.989599999982431,2.501751455319188E7
13.993199999982455,1.9732463635844983E7
13.99691999998248,1.6711295776577774E7
14.000519999982503,1.1770732735663436E7
14.004119999982526,3483322.399764145
14.00783999998255,2450224.920086363
14.011439999982574,1317691.900780057
14.015159999982599,-262200.1635951457
14.018759999982622,-393750.2706489976
14.022359999982646,-999544.6767462876
14.02607999998267,-4155797.0402910816
14.029679999982694,-5996755.006796943
14.033399999982718,-5834172.277616074
14.036999999982742,-8393273.708201472
14.040599999982765,-5424209.781053253
14.04431999998279,-4645340.183497443
14.047919999982813,-3996565.5597098414
14.051639999982838,-5056462.561567964
14.055239999982861,-3394888.3270222233
14.058839999982885,-3144849.7863251325
14.06255999998291,-4720064.821406196
14.066159999982933,-2773027.058755236
14.069879999982957,-4049462.9704652857
14.07347999998298,-3379407.997301021
14.077079999983004,2485817.5392404674
14.080799999983029,2657782.100815751
14.084399999983052,600637.1017254549
14.088119999983077,-1045156.3276050959
14.0917199999831,2532087.258581671
14.095439999983125,6959909.811120332
14.099039999983148,4957290.535584182
14.102639999983172,3729860.0779653536
14.106359999983196,6629809.843954849
14.10995999998322,6206470.418636417
14.113679999983244,7199683.6093221335
14.117279999983268,7231013.053400071
14.120879999983291,7505991.827753484
14.124599999983316,1.2353828600356955E7
14.12819999998334,1.313955040607406E7
14.131919999983364,1.2092302282458954E7
14.135519999983387,1.3056780519997708E7
14.13911999998341,1.1496672700542537E7
14.142839999983435,7404393.410430712
14.146439999983459,8205782.677140722
14.150159999983483,1.0128687836288998E7
14.153759999983507,1.5342275426884925E7
14.15735999998353,2.4481530744581353E7
14.161079999983555,3.2541494382646352E7
14.164679999983578,3.851683503857089E7
